away_team.id,away_team.points,away_team.remaining_challenges,away_team.remaining_timeouts,away_team.statistics.defense.team.ast,away_team.statistics.defense.team.bk,away_team.statistics.defense.team.comb,away_team.statistics.defense.team.force_fum,away_team.statistics.defense.team.fum_rec,away_team.statistics.defense.team.fum_td,away_team.statistics.defense.team.int,away_team.statistics.defense.team.int_lg,away_team.statistics.defense.team.int_td,away_team.statistics.defense.team.int_yds,away_team.statistics.defense.team.misc_ast,away_team.statistics.defense.team.misc_comb,away_team.statistics.defense.team.misc_force_fum,away_team.statistics.defense.team.misc_fum_rec,away_team.statistics.defense.team.misc_tackle,away_team.statistics.defense.team.pd,away_team.statistics.defense.team.qh,away_team.statistics.defense.team.sack,away_team.statistics.defense.team.sack_yds,away_team.statistics.defense.team.sfty,away_team.statistics.defense.team.sp_ast,away_team.statistics.defense.team.sp_comb,away_team.statistics.defense.team.sp_force_fum,away_team.statistics.defense.team.sp_fum_rec,away_team.statistics.defense.team.sp_tackle,away_team.statistics.defense.team.tackle,away_team.statistics.defense.team.tlost,away_team.statistics.first_downs.team.num,away_team.statistics.first_downs.team.pass,away_team.statistics.first_downs.team.pen,away_team.statistics.first_downs.team.rush,away_team.statistics.fourth_down_efficiency.team.att,away_team.statistics.fourth_down_efficiency.team.conv,away_team.statistics.fourth_down_efficiency.team.pass,away_team.statistics.fourth_down_efficiency.team.pct,away_team.statistics.fourth_down_efficiency.team.pen,away_team.statistics.fourth_down_efficiency.team.rush,away_team.statistics.fumbles.team.force_fum,away_team.statistics.fumbles.team.fum,away_team.statistics.fumbles.team.lost,away_team.statistics.fumbles.team.oob,away_team.statistics.fumbles.team.opp_rec,away_team.statistics.fumbles.team.opp_rec_td,away_team.statistics.fumbles.team.opp_rec_yds,away_team.statistics.fumbles.team.own_rec,away_team.statistics.fumbles.team.own_rec_td,away_team.statistics.fumbles.team.own_rec_yds,away_team.statistics.goal_efficiency.team.att,away_team.statistics.goal_efficiency.team.pct,away_team.statistics.goal_efficiency.team.td,away_team.statistics.kickoffs.team.avg,away_team.statistics.kickoffs.team.avg_ret,away_team.statistics.kickoffs.team.endzone,away_team.statistics.kickoffs.team.in20,away_team.statistics.kickoffs.team.in20_pct,away_team.statistics.kickoffs.team.kicks,away_team.statistics.kickoffs.team.lg,away_team.statistics.kickoffs.team.net_avg,away_team.statistics.kickoffs.team.net_yds,away_team.statistics.kickoffs.team.ret,away_team.statistics.kickoffs.team.ret_yds,away_team.statistics.kickoffs.team.tb,away_team.statistics.kickoffs.team.tb_pct,away_team.statistics.kickoffs.team.yds,away_team.statistics.passing.team.att,away_team.statistics.passing.team.avg,away_team.statistics.passing.team.cmp,away_team.statistics.passing.team.cmp_avg,away_team.statistics.passing.team.cmp_pct,away_team.statistics.passing.team.fd,away_team.statistics.passing.team.int,away_team.statistics.passing.team.int_pct,away_team.statistics.passing.team.int_td,away_team.statistics.passing.team.lg,away_team.statistics.passing.team.rating,away_team.statistics.passing.team.rz_att,away_team.statistics.passing.team.sfty,away_team.statistics.passing.team.sk,away_team.statistics.passing.team.sk_yds,away_team.statistics.passing.team.td,away_team.statistics.passing.team.td_pct,away_team.statistics.passing.team.yds,away_team.statistics.passing.team.yds_10_pls,away_team.statistics.passing.team.yds_20_pls,away_team.statistics.passing.team.yds_30_pls,away_team.statistics.passing.team.yds_40_pls,away_team.statistics.passing.team.yds_50_pls,away_team.statistics.receiving.team.avg,away_team.statistics.receiving.team.fd,away_team.statistics.receiving.team.fum,away_team.statistics.receiving.team.lg,away_team.statistics.receiving.team.rec,away_team.statistics.receiving.team.rz_tar,away_team.statistics.receiving.team.tar,away_team.statistics.receiving.team.td,away_team.statistics.receiving.team.yac,away_team.statistics.receiving.team.yds,away_team.statistics.receiving.team.yds_10_pls,away_team.statistics.receiving.team.yds_20_pls,away_team.statistics.receiving.team.yds_30_pls,away_team.statistics.receiving.team.yds_40_pls,away_team.statistics.receiving.team.yds_50_pls,away_team.statistics.rushing.team.att,away_team.statistics.rushing.team.avg,away_team.statistics.rushing.team.fd,away_team.statistics.rushing.team.fd_pct,away_team.statistics.rushing.team.fum,away_team.statistics.rushing.team.lg,away_team.statistics.rushing.team.rz_att,away_team.statistics.rushing.team.sfty,away_team.statistics.rushing.team.td,away_team.statistics.rushing.team.yds,away_team.statistics.rushing.team.yds_10_pls,away_team.statistics.rushing.team.yds_20_pls,away_team.statistics.rushing.team.yds_30_pls,away_team.statistics.rushing.team.yds_40_pls,away_team.statistics.rushing.team.yds_50_pls,away_team.statistics.third_down_efficiency.team.att,away_team.statistics.third_down_efficiency.team.conv,away_team.statistics.third_down_efficiency.team.pass,away_team.statistics.third_down_efficiency.team.pct,away_team.statistics.third_down_efficiency.team.pen,away_team.statistics.third_down_efficiency.team.rush,home_team.id,home_team.points,home_team.remaining_challenges,home_team.remaining_timeouts,home_team.statistics.defense.team.ast,home_team.statistics.defense.team.bk,home_team.statistics.defense.team.comb,home_team.statistics.defense.team.force_fum,home_team.statistics.defense.team.fum_rec,home_team.statistics.defense.team.fum_td,home_team.statistics.defense.team.int,home_team.statistics.defense.team.int_lg,home_team.statistics.defense.team.int_td,home_team.statistics.defense.team.int_yds,home_team.statistics.defense.team.misc_ast,home_team.statistics.defense.team.misc_comb,home_team.statistics.defense.team.misc_force_fum,home_team.statistics.defense.team.misc_fum_rec,home_team.statistics.defense.team.misc_tackle,home_team.statistics.defense.team.pd,home_team.statistics.defense.team.qh,home_team.statistics.defense.team.sack,home_team.statistics.defense.team.sack_yds,home_team.statistics.defense.team.sfty,home_team.statistics.defense.team.sp_ast,home_team.statistics.defense.team.sp_comb,home_team.statistics.defense.team.sp_force_fum,home_team.statistics.defense.team.sp_fum_rec,home_team.statistics.defense.team.sp_tackle,home_team.statistics.defense.team.tackle,home_team.statistics.defense.team.tlost,home_team.statistics.first_downs.team.num,home_team.statistics.first_downs.team.pass,home_team.statistics.first_downs.team.pen,home_team.statistics.first_downs.team.rush,home_team.statistics.fourth_down_efficiency.team.att,home_team.statistics.fourth_down_efficiency.team.conv,home_team.statistics.fourth_down_efficiency.team.pass,home_team.statistics.fourth_down_efficiency.team.pct,home_team.statistics.fourth_down_efficiency.team.pen,home_team.statistics.fourth_down_efficiency.team.rush,home_team.statistics.goal_efficiency.team.att,home_team.statistics.goal_efficiency.team.pct,home_team.statistics.goal_efficiency.team.td,home_team.statistics.kickoffs.team.avg,home_team.statistics.kickoffs.team.avg_ret,home_team.statistics.kickoffs.team.endzone,home_team.statistics.kickoffs.team.in20,home_team.statistics.kickoffs.team.in20_pct,home_team.statistics.kickoffs.team.kicks,home_team.statistics.kickoffs.team.lg,home_team.statistics.kickoffs.team.net_avg,home_team.statistics.kickoffs.team.net_yds,home_team.statistics.kickoffs.team.ret,home_team.statistics.kickoffs.team.ret_yds,home_team.statistics.kickoffs.team.tb,home_team.statistics.kickoffs.team.tb_pct,home_team.statistics.kickoffs.team.yds,home_team.statistics.passing.team.att,home_team.statistics.passing.team.avg,home_team.statistics.passing.team.cmp,home_team.statistics.passing.team.cmp_avg,home_team.statistics.passing.team.cmp_pct,home_team.statistics.passing.team.fd,home_team.statistics.passing.team.int,home_team.statistics.passing.team.int_pct,home_team.statistics.passing.team.int_td,home_team.statistics.passing.team.lg,home_team.statistics.passing.team.rating,home_team.statistics.passing.team.rz_att,home_team.statistics.passing.team.sfty,home_team.statistics.passing.team.sk,home_team.statistics.passing.team.sk_yds,home_team.statistics.passing.team.td,home_team.statistics.passing.team.td_pct,home_team.statistics.passing.team.yds,home_team.statistics.passing.team.yds_10_pls,home_team.statistics.passing.team.yds_20_pls,home_team.statistics.passing.team.yds_30_pls,home_team.statistics.passing.team.yds_40_pls,home_team.statistics.passing.team.yds_50_pls,home_team.statistics.receiving.team.avg,home_team.statistics.receiving.team.fd,home_team.statistics.receiving.team.fum,home_team.statistics.receiving.team.lg,home_team.statistics.receiving.team.rec,home_team.statistics.receiving.team.rz_tar,home_team.statistics.receiving.team.tar,home_team.statistics.receiving.team.td,home_team.statistics.receiving.team.yac,home_team.statistics.receiving.team.yds,home_team.statistics.receiving.team.yds_10_pls,home_team.statistics.receiving.team.yds_20_pls,home_team.statistics.receiving.team.yds_30_pls,home_team.statistics.receiving.team.yds_40_pls,home_team.statistics.receiving.team.yds_50_pls,home_team.statistics.redzone_efficiency.team.att,home_team.statistics.redzone_efficiency.team.pct,home_team.statistics.redzone_efficiency.team.td,home_team.statistics.rushing.team.att,home_team.statistics.rushing.team.avg,home_team.statistics.rushing.team.fd,home_team.statistics.rushing.team.fd_pct,home_team.statistics.rushing.team.fum,home_team.statistics.rushing.team.lg,home_team.statistics.rushing.team.rz_att,home_team.statistics.rushing.team.sfty,home_team.statistics.rushing.team.td,home_team.statistics.rushing.team.yds,home_team.statistics.rushing.team.yds_10_pls,home_team.statistics.rushing.team.yds_20_pls,home_team.statistics.rushing.team.yds_30_pls,home_team.statistics.rushing.team.yds_40_pls,home_team.statistics.rushing.team.yds_50_pls,home_team.statistics.third_down_efficiency.team.att,home_team.statistics.third_down_efficiency.team.conv,home_team.statistics.third_down_efficiency.team.pass,home_team.statistics.third_down_efficiency.team.pct,home_team.statistics.third_down_efficiency.team.pen,home_team.statistics.third_down_efficiency.team.rush,id,scheduled
ATL,24,2,2,13,0,50,0,0,0,2,24,0,28,0,1,0,0,1,2,3,3,15,0,1,8,0,0,7,37,4,28,21,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,1,100,1,68.2,33.25,5,0,0,5,70,41.6,208,4,133,1,20,341,52,6.635,34,10.147,65.385,21,1,1.923,1,29,89,3,0,1,7,2,3.846,345,13,3,0,0,0,10.147,21,0,29,34,3,52,2,345,345,13,3,0,0,0,28,2.964,5,17.857,0,13,1,0,1,83,1,0,0,0,0,17,9,6,52.941,0,3,WAS,17,2,2,26,0,82,0,1,0,1,28,1,28,0,1,0,0,1,7,2,1,7,0,1,4,0,0,3,56,4,12,6,0,6,0,0,0,0,0,0,1,0,0,69.25,46.5,3,1,25,4,74,46,184,2,93,2,50,277,24,8.417,15,13.467,62.5,6,2,8.333,0,77,68.4,3,0,3,15,1,4.167,202,4,2,0,0,1,13.467,6,0,77,15,2,24,1,202,202,4,2,0,0,1,2,0,0,21,6.143,6,28.571,0,29,3,0,0,129,5,1,0,0,0,9,1,1,11.111,0,0,3ec50774-1757-42c7-b579-836e7cae0f5e,2012-10-07T17:00:00+00:00
SEA,16,2,2,7,0,41,3,2,0,0,0,0,0,0,1,0,0,1,6,1,4,35,0,1,7,0,0,6,34,7,17,10,0,7,1,0,0,0,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,66.667,30.25,5,2,33.333,6,70,46.5,279,4,121,2,33.333,400,25,8.84,19,11.632,76,10,2,8,1,30,82.3,3,0,2,9,1,4,221,10,1,1,0,0,11.632,10,0,30,19,3,25,1,221,221,10,1,1,0,0,35,2.8,7,20,0,14,4,1,0,98,4,0,0,0,0,15,7,5,46.667,0,2,CAR,12,2,2,18,0,70,0,0,0,2,33,1,30,0,2,0,1,2,0,0,2,9,1,1,9,1,1,8,52,7,13,7,2,4,1,0,0,0,0,0,1,0,0,51.333,14.667,1,0,0,3,69,36.667,110,3,44,0,0,154,29,4.862,12,11.75,41.379,7,0,0,0,24,56.8,2,0,4,35,0,0,141,4,2,0,0,0,11.75,7,1,24,12,2,29,0,141,141,4,2,0,0,0,2,0,0,19,4.316,4,21.053,1,15,2,0,0,82,4,0,0,0,0,11,2,1,18.182,0,1,603ec3c7-5298-4e58-82ee-b7091a1a3db3,2012-10-07T20:05:00+00:00
CHI,41,2,2,3,0,38,1,1,0,2,36,2,72,0,1,0,0,1,0,0,3,13,0,0,3,0,0,3,35,6,26,16,1,9,1,1,1,100,0,0,1,0,0,0,1,0,0,0,0,0,2,50,1,65.25,55,7,1,12.5,8,71,44.625,357,3,165,5,62.5,522,39,7.487,23,12.696,58.974,16,1,2.564,0,39,88.8,5,0,1,5,2,5.128,292,13,2,1,0,0,12.696,16,0,39,23,5,39,2,293,292,13,2,1,0,0,33,6.485,9,27.273,0,46,3,0,1,214,5,0,0,1,0,17,10,6,58.824,0,4,JAC,3,1,2,4,0,58,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,5,0,0,5,0,0,5,54,5,10,5,2,3,0,0,0,0,0,0,0,0,0,68.5,48,2,0,0,2,72,44.5,89,1,48,1,50,137,33,4.303,17,8.353,51.515,5,2,6.061,2,34,37.7,3,0,3,13,0,0,142,4,0,1,0,0,8.353,5,0,34,17,3,33,0,142,142,4,0,1,0,0,1,0,0,17,3.529,3,17.647,0,27,0,0,0,60,0,2,0,0,0,13,5,4,38.462,0,1,ada0f50f-6256-456d-aaec-408c12a99a02,2012-10-07T20:05:00+00:00
TEN,7,2,2,14,0,64,0,0,0,2,10,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,6,18,14,1,3,2,1,0,50,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,39,0,1,0,0,2,65,29,58,0,20,1,50,78,48,4.875,29,8.069,60.417,14,1,2.083,0,18,71,4,0,2,19,1,2.083,234,11,0,0,0,0,8.069,14,1,18,29,4,48,1,233,234,11,0,0,0,0,19,2.737,3,15.789,1,11,2,0,0,52,2,0,0,0,0,17,8,8,47.059,0,0,MIN,30,1,2,7,0,54,2,1,0,1,6,0,6,0,1,0,0,1,3,0,2,19,0,1,4,0,0,3,47,7,25,13,3,9,0,0,0,0,0,0,1,100,1,65.857,80.5,6,0,0,7,73,42.857,300,2,161,5,71.429,461,35,7.371,25,10.32,71.429,13,2,5.714,0,45,87.6,7,0,1,0,2,5.714,258,9,1,0,1,0,10.32,13,0,45,25,7,35,2,258,258,9,1,0,1,0,5,60,3,31,5.645,10,32.258,0,34,5,0,1,175,4,2,1,0,0,11,3,2,27.273,0,1,edded3ae-8ed6-417b-8b46-4862e903255d,2012-10-07T20:25:00+00:00
BUF,3,2,2,4,0,53,1,1,0,0,0,0,0,0,2,0,0,2,1,3,0,0,0,0,4,0,0,4,49,0,10,6,0,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,67.5,22.5,2,1,50,2,68,45,90,2,45,0,0,135,26,4.846,16,7.875,61.538,6,1,3.846,0,20,57.5,3,0,1,11,0,0,126,3,1,0,0,0,7.875,6,1,20,16,4,26,0,126,126,3,1,0,0,0,19,4.684,4,21.053,0,35,0,0,0,89,1,0,1,0,0,10,2,2,20,0,0,SF,45,2,2,4,0,38,1,1,0,1,4,0,4,0,1,0,0,1,2,1,1,11,0,0,2,0,0,2,34,3,29,11,0,18,1,1,0,100,0,1,3,66.667,2,65.625,109.5,7,0,0,8,73,38.25,306,2,219,6,75,525,25,12.4,19,16.316,76,11,0,0,0,53,156.7,1,0,0,0,3,12,310,7,2,1,1,1,16.316,11,0,53,19,1,25,3,310,310,7,2,1,1,1,5,80,4,38,8.184,18,47.368,1,31,11,0,3,311,8,2,1,0,0,11,7,1,63.636,0,6,0a01969c-8b35-4a8d-b410-fc557fcfaeb6,2012-10-07T20:25:00+00:00
DEN,21,2,2,29,0,101,2,1,0,0,0,0,0,0,2,0,0,2,2,0,4,30,0,1,3,0,0,2,72,8,22,16,1,5,2,1,1,50,0,0,2,3,3,0,1,0,0,0,0,0,3,100,3,59.5,38,3,1,25,4,73,40.5,162,2,76,2,50,238,44,7.659,31,10.871,70.455,16,0,0,0,38,115.4,5,0,2,13,3,6.818,337,6,3,3,0,0,10.871,16,1,38,31,5,44,3,337,337,6,3,3,0,0,20,3.5,5,25,1,11,2,0,0,70,2,0,0,0,0,13,7,5,53.846,0,2,NE,31,1,2,16,0,62,3,3,0,0,0,0,0,0,0,0,1,0,3,1,2,13,0,0,2,0,0,2,46,4,35,16,1,18,1,0,0,0,0,0,5,80,4,61.333,26.75,5,2,33.333,6,71,43.5,261,4,107,2,33.333,368,31,7.194,23,9.696,74.194,16,0,0,0,25,104.6,4,0,4,30,1,3.226,223,8,2,0,0,0,9.696,16,0,25,23,4,31,1,223,223,8,2,0,0,0,5,80,4,54,4.648,18,33.333,1,24,15,0,3,251,5,2,0,0,0,17,11,6,64.706,0,5,52918071-f70a-43f5-ba6e-b3c88d62db94,2012-10-07T20:25:00+00:00
SD,24,2,2,7,0,55,2,0,0,1,9,0,9,0,2,0,0,2,0,0,3,19,0,0,4,0,0,4,48,6,27,18,3,6,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,64.2,54.5,5,2,40,5,71,42.4,212,2,109,3,60,321,42,8.429,27,13.111,64.286,18,1,2.381,0,44,96.7,4,0,5,44,2,4.762,354,12,2,2,1,0,13.111,18,0,44,27,4,40,2,353,354,12,2,2,1,0,18,6.5,6,33.333,0,21,3,0,1,117,5,1,0,0,0,12,4,4,33.333,0,0,NO,31,2,2,6,0,54,1,1,0,1,41,0,41,0,1,0,1,1,0,0,5,44,0,0,7,0,0,7,48,7,21,19,1,1,1,0,0,0,0,0,2,50,1,70.667,29.4,6,4,66.667,6,74,46.167,277,5,147,1,16.667,424,45,8.222,29,12.759,64.444,19,1,2.222,0,41,110.4,7,0,3,19,4,8.889,370,10,0,1,3,0,12.759,19,1,41,29,7,45,4,370,370,10,0,1,3,0,4,75,3,21,2.524,1,4.762,0,8,3,0,0,53,0,0,0,0,0,16,9,8,56.25,0,1,5f86eee3-293e-484a-9da6-d4bcbcecfe73,2012-10-08T00:20:00+00:00
HOU,23,2,2,13,0,52,1,0,0,2,86,0,90,0,1,0,0,1,0,0,3,13,0,1,5,0,0,4,39,2,18,10,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,61,32,3,2,40,5,68,29,145,5,160,0,0,305,28,7.464,14,14.929,50,10,1,3.571,0,34,71.9,3,0,0,0,1,3.571,209,8,0,2,0,0,14.929,10,0,34,14,3,26,1,210,209,8,0,2,0,0,35,4.829,8,22.857,0,46,6,0,1,169,3,1,0,1,0,15,6,4,40,0,2,NYJ,17,2,2,9,0,56,0,0,0,1,0,0,0,0,2,0,2,2,1,0,0,0,0,1,5,0,0,4,47,4,15,10,0,5,2,2,0,100,0,2,1,0,0,51.25,11,1,2,50,4,68,43,172,3,33,0,0,205,32,7.188,14,16.429,43.75,10,2,6.25,0,36,52.9,3,0,3,13,1,3.125,230,5,3,2,0,0,16.429,10,0,36,14,3,32,1,230,230,5,3,2,0,0,2,0,0,23,3,5,21.739,1,13,3,0,0,69,3,0,0,0,0,14,4,3,28.571,0,1,e5f9ae78-c14c-4752-b08f-c2fc9f1f099c,2012-10-09T00:30:00+00:00
PIT,23,2,1,12,0,61,2,0,0,1,4,0,4,0,1,0,0,1,2,0,3,25,0,1,8,0,0,7,49,6,19,14,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,100,1,66.667,30.2,4,0,0,6,73,41.5,249,5,151,1,16.667,400,40,9.075,24,15.125,60,15,1,2.5,0,82,87.8,5,0,1,7,1,2.5,363,9,1,1,0,2,15.125,15,0,82,24,6,39,1,364,363,9,1,1,0,2,22,2.545,3,13.636,0,14,4,0,1,56,2,0,0,0,0,15,7,5,46.667,0,2,TEN,26,1,0,13,1,57,0,0,0,1,0,0,0,0,1,0,2,1,0,0,1,7,0,2,9,0,0,7,44,6,21,16,2,3,0,0,0,0,0,0,3,66.667,2,66.2,45.667,5,0,0,5,69,38.8,194,3,137,2,40,331,44,6.591,25,11.6,56.818,16,1,2.273,0,37,75,7,0,3,25,1,2.273,290,8,2,2,0,0,11.6,16,1,37,25,6,44,1,290,290,8,2,2,0,0,4,50,2,22,4.273,3,13.636,0,13,3,0,1,94,2,0,0,0,0,16,9,9,56.25,0,0,d6bb6e75-0041-4fed-ac20-8ee8c80a4000,2012-10-12T00:20:00+00:00
KC,10,2,2,4,1,40,1,0,0,1,32,0,32,0,1,0,0,1,1,1,1,10,0,0,6,1,1,6,36,4,15,9,1,5,3,1,0,33.333,0,1,2,0,0,0,1,1,11,0,0,0,0,0,0,65.667,28,3,1,33.333,3,66,47,141,2,56,1,33.333,197,38,4.737,22,8.182,57.895,9,2,5.263,1,19,48.1,1,0,0,0,0,0,180,7,0,0,0,0,8.182,9,0,19,22,1,38,0,180,180,7,0,0,0,0,30,2.667,5,16.667,0,22,2,0,0,80,0,1,0,0,0,17,6,5,35.294,0,1,TB,38,2,2,9,0,60,0,0,0,2,78,1,90,0,1,0,1,1,4,3,0,0,0,0,2,0,0,2,51,8,19,11,2,6,0,0,0,0,0,0,0,0,0,65,0,7,0,0,7,65,45,315,0,140,7,100,455,26,12.615,15,21.867,57.692,11,1,3.846,0,62,124.7,5,0,1,10,3,11.538,328,7,0,1,1,2,21.867,11,0,62,15,5,26,3,328,328,7,0,1,1,2,5,60,3,24,6.042,6,25,0,35,5,0,1,145,3,1,1,0,0,9,4,2,44.444,0,2,4665b393-f6d7-45be-bad5-1ac29d6de44f,2012-10-14T17:00:00+00:00
STL,14,1,2,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,29,0,0,3,0,0,3,37,4,22,15,0,7,2,2,1,100,0,1,1,3,1,1,0,0,0,0,0,0,1,100,1,68.25,54.5,4,1,25,4,72,41,164,2,109,2,50,273,39,8.077,26,12.115,66.667,15,0,0,0,65,91.3,6,0,3,15,0,0,315,7,4,0,0,1,12.115,15,0,65,26,6,38,0,315,315,7,4,0,0,1,27,6,7,25.926,0,44,3,0,1,162,3,1,0,1,0,13,3,2,23.077,0,1,MIA,17,2,2,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,15,0,0,6,2,1,6,52,6,12,8,2,2,1,1,0,100,0,1,1,100,1,61.75,38.5,3,0,0,4,65,42.5,170,2,77,2,50,247,29,6.379,21,8.81,72.414,8,0,0,0,29,112,3,0,3,29,2,6.897,185,5,1,0,0,0,8.81,8,0,29,21,3,29,2,185,185,5,1,0,0,0,1,100,1,17,2.118,2,11.765,0,10,0,0,0,36,1,0,0,0,0,12,4,3,33.333,0,1,7d3eef90-f40f-44f1-91f3-d4bc0b77e32d,2012-10-14T17:00:00+00:00
OAK,20,1,2,5,0,41,0,0,0,3,21,0,32,0,2,0,0,2,0,1,1,8,0,0,1,0,0,1,36,5,22,15,1,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,50,1,66.4,109,5,0,0,5,72,44.6,223,1,109,4,80,332,33,10.697,23,15.348,69.697,15,1,3.03,1,49,102.2,2,0,3,28,1,3.03,353,9,3,2,1,0,15.348,15,0,49,23,2,32,1,338,353,9,3,2,1,0,32,4.656,7,21.875,1,43,4,0,1,149,1,1,0,1,0,13,5,4,38.462,0,1,ATL,23,2,0,5,0,61,2,2,0,1,79,1,79,0,2,0,0,2,1,0,3,28,0,0,3,0,0,3,56,10,16,11,2,3,0,0,0,0,0,0,2,50,1,58.667,52.5,5,0,0,6,70,41.167,247,2,105,4,66.667,352,37,6.73,24,10.375,64.865,11,3,8.108,0,26,59.4,2,0,1,8,1,2.703,249,7,3,0,0,0,10.375,11,0,26,24,3,37,1,235,249,7,3,0,0,0,2,50,1,15,3,3,20,0,15,3,0,0,45,1,0,0,0,0,9,2,2,22.222,0,0,cd72fefe-4c33-42ca-9dc3-e44e56bc5a2c,2012-10-14T17:00:00+00:00
CIN,24,2,2,13,0,61,1,0,0,1,3,0,3,0,2,0,0,2,0,0,2,13,0,0,3,0,1,3,48,8,20,17,0,3,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,2,50,1,67,61.5,5,1,20,5,72,42.4,212,2,123,3,60,335,46,8.283,31,12.29,67.391,17,3,6.522,1,57,87.3,4,0,2,19,3,6.522,381,11,1,0,0,2,12.29,17,0,57,31,2,44,3,381,381,11,1,0,0,2,20,3.8,3,15,0,20,1,0,0,76,0,1,0,0,0,14,5,3,35.714,0,2,CLE,34,2,2,11,0,58,1,1,0,3,19,1,33,0,1,0,1,1,2,0,2,19,0,1,8,0,0,7,47,3,16,11,0,5,0,0,0,0,0,0,2,100,2,61,30,5,3,42.857,7,71,43.857,307,4,120,2,28.571,427,29,7.966,17,13.588,58.621,11,1,3.448,0,71,92.7,2,0,2,13,2,6.897,231,7,2,0,0,1,13.588,11,0,71,17,1,29,2,231,231,7,2,0,0,1,3,66.667,2,34,3.235,5,14.706,1,14,4,0,1,110,1,0,0,0,0,17,7,5,41.176,0,2,79235c95-5451-46ad-bf37-17a0136182b9,2012-10-14T17:00:00+00:00
DAL,29,1,2,8,0,44,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,4,0,0,2,0,0,2,36,2,30,15,3,12,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,3,66.667,2,59.571,73,5,1,14.286,7,74,28.286,198,3,219,3,42.857,417,36,7.25,25,10.44,69.444,15,1,2.778,0,35,97.1,8,0,1,7,2,5.556,261,12,0,1,0,0,10.44,15,0,35,25,7,36,2,261,261,12,0,1,0,0,42,5.405,12,28.571,0,28,6,0,1,227,3,2,0,0,0,15,8,4,53.333,0,4,BAL,31,2,2,22,0,86,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,7,0,0,3,0,0,3,64,4,20,10,2,8,0,0,0,0,0,0,2,100,2,62.333,114,5,0,0,6,65,43.333,260,1,114,5,83.333,374,26,9,17,13.765,65.385,10,0,0,0,43,106.9,4,0,1,4,1,3.846,234,4,2,1,1,0,13.765,10,0,43,17,4,26,1,234,234,4,2,1,1,0,4,75,3,22,3.909,8,36.364,0,16,4,0,2,86,2,0,0,0,0,10,6,3,60,0,3,8b021915-33b7-4d74-9d08-a35484371aeb,2012-10-14T17:00:00+00:00
IND,9,2,3,17,0,68,0,0,0,0,0,0,0,0,2,0,0,2,4,0,1,6,0,2,4,0,0,2,51,4,21,15,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,66,47,4,0,0,4,69,42.5,170,2,94,2,50,264,44,6.364,22,12.727,50,16,2,4.545,0,29,51.3,3,0,4,23,0,0,280,10,4,0,0,0,12.727,15,1,29,22,2,42,0,280,280,10,4,0,0,0,17,2.412,0,0,0,5,1,0,0,41,0,0,0,0,0,11,3,3,27.273,0,0,NYJ,35,1,2,9,0,51,2,2,0,2,13,0,13,0,0,0,0,0,6,0,4,23,0,0,4,0,0,4,42,6,22,8,0,14,1,1,1,100,0,0,3,100,3,64.833,29.5,3,2,33.333,6,72,45.167,271,4,118,2,33.333,389,19,5.526,12,8.75,63.158,8,0,0,0,23,112.8,5,0,1,6,2,10.526,105,3,1,0,0,0,8.75,8,0,23,12,5,19,2,105,105,3,1,0,0,0,5,100,5,44,5.727,14,31.818,0,61,12,0,3,252,3,1,0,0,1,12,6,3,50,0,3,4dea8474-b52f-4f39-9a51-3e4078c95771,2012-10-14T17:00:00+00:00
